Product Name,Price,Discount,Battery,Display,Ratings,Reviews,Camera,Actual Price,Processor,RAM,ROM,brand,type
"OPPO F27 5G (Emerald Green, 128 GB)",20999.0,22.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 2MP | 32MP Front Camera,26999.0,Dimensity 6300 Processor,8.0,128.0,OPPO,Android
"OPPO F23 5G (Cool Black, 256 GB)",20499.0,29.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,1936.0,139.0,64MP + 2MP + 2MP | 32MP Front Camera,28999.0,Snapdragon 695 Processor,8.0,256.0,OPPO,Android
"OPPO Reno10 Pro 5G (Silvery Grey, 256 GB)",37999.0,15.0,4600 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,11230.0,1185.0,50MP + 32MP + 8MP | 32MP Front Camera,44999.0,Snapdragon 778G 5G Processor,12.0,256.0,OPPO,Android
"OPPO Reno8T 5G (Sunrise Gold, 128 GB)",38999.0,23.0,4800 mAh Lithium-ion Polymer Battery,17.02 cm (6.7 inch) Full HD+ Display,17762.0,1463.0,108MP + 2MP + 2MP | 32MP Front Camera,12999.0,Qualcomm Snapdragon 695 Processor,8.0,128.0,OPPO,Android
"OPPO A3x 4G (Ocean Blue, 64 GB)",9999.0,13.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,21.0,1.0,8MP Rear Camera | 5MP Front Camera,22999.0,Snapdragon® 6s 4G Gen1 Processor,4.0,64.0,OPPO,Android
"OPPO A3 Pro 5G (Starry Black, 256 GB)",19999.0,20.0,5100 mAh Battery,16.94 cm (6.67 inch) Display,1790.0,76.0,50MP + 2MP | 8MP Front Camera,34999.0,Dimensity 6300 5G Mobile Platform Processor,8.0,256.0,OPPO,Android
"OPPO F27 Pro+ (Dusk Pink, 256 GB)",27999.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,3889.0,194.0,64MP + 2MP | 8MP Front Camera,43999.0,Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO Reno 12 5G (Astro Silver, 256 GB)",32999.0,14.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1147.0,82.0,50MP + 8MP + 2MP | 32MP Front Camera,20999.0,Dimensity 7300 Energy Processor,8.0,256.0,OPPO,Android
"OPPO A3 Pro 5G (Moonlight Purple, 128 GB)",17999.0,22.0,5100 mAh Battery,16.94 cm (6.67 inch) Display,1790.0,76.0,50MP + 2MP | 8MP Front Camera,21999.0,Dimensity 6300 5G Mobile Platform Processor,8.0,128.0,OPPO,Android
"OPPO A78 5G (Glowing Black, 128 GB)",16999.0,36.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,7732.0,474.0,50MP + 2MP | 8MP Front Camera,27999.0,6833 Processor,8.0,128.0,OPPO,Android
"OPPO F21SPRO (Orange, 128 GB)",17706.0,13.0,4500 mAh Battery,16.33 cm (6.43 inch) Display,116.0,3.0,64MP + 2MP | 32MP + 2MP Dual Front Camera,22999.0,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,8.0,128.0,OPPO,Android
"OPPO A3 Pro 5G (Moonlight Purple, 256 GB)",19999.0,14.0,5100 mAh Battery,16.94 cm (6.67 inch) Display,1790.0,76.0,50MP + 2MP | 8MP Front Camera,20999.0,Dimensity 6300 5G Mobile Platform Processor,8.0,256.0,OPPO,Android
"OPPO A3 Pro 5G (Starry Black, 128 GB)",17999.0,16.0,5100 mAh Battery,16.94 cm (6.67 inch) Display,1790.0,76.0,50MP + 2MP | 8MP Front Camera,15499.0,Dimensity 6300 5G Mobile Platform Processor,8.0,128.0,OPPO,Android
"OPPO A58 (Glowing Black, 128 GB)",12990.0,31.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,1848.0,105.0,50MP + 2MP | 8MP Front Camera,53999.0,Helio G85 Processor,6.0,128.0,OPPO,Android
"OPPO Reno 12 Pro 5G (Manish Malhotra Limited Edition, 256 GB)",36999.0,12.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4492.0,372.0,50MP + 8MP + 50MP | 50MP Front Camera,79999.0,Dimensity 7300 Energy Processor,12.0,256.0,OPPO,Android
"OPPO Find X8 5G (Space Black, 256 GB)",69999.0,21.0,5630 mAh Battery,16.74 cm (6.59 inch) Full HD+ AMOLED Display,485.0,118.0,50MP + 50MP + 50MP | 32MP Front Camera,32999.0,Dimensity 9400 Processor,12.0,256.0,OPPO,Android
"OPPO F27 Pro+ (Dusk Pink, 128 GB)",25999.0,24.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,3889.0,194.0,64MP + 2MP | 8MP Front Camera,38999.0,Dimensity 7050 Processor,8.0,128.0,OPPO,Android
"OPPO Reno10 5G (Ice Blue, 256 GB)",29440.0,22.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,43030.0,5020.0,64MP + 32MP + 8MP | 32MP Front Camera,26999.0,Mediatek Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO F27 5G (Amber Orange, 128 GB)",20999.0,9.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 2MP | 32MP Front Camera,60999.0,Dimensity 6300 Processor,8.0,128.0,OPPO,Android
"OPPO Reno13 Pro 5G (Graphite Grey, 512 GB)",54999.0,9.0,5800 mAh Battery,17.35 cm (6.83 inch) Display,519.0,85.0,50MP + 50MP + 8MP | 50MP Front Camera,41999.0,Dimensity 8350 Processor,12.0,512.0,OPPO,Android
"OPPO Reno13 5G (Ivory White, 128 GB)",37999.0,20.0,5600 mAh Battery,16.74 cm (6.59 inch) Display,1762.0,243.0,50MP + 8MP + 2MP | 50MP Front Camera,21999.0,Dimensity 8350 Processor,8.0,128.0,OPPO,Android
"OPPO A3 Pro 5G (Moonlight Purple, 128 GB)",17499.0,31.0,5100 mAh Battery,16.94 cm (6.67 inch) Full HD Display,1790.0,76.0,50MP + 50MP + 2MP | 13MP Dual Front Camera,53999.0,Dimensity 6300 5G Mobile Platform Processor,8.0,128.0,OPPO,Android
"OPPO Reno 12 Pro 5G (Space Brown, 256 GB)",36999.0,34.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4492.0,372.0,50MP + 8MP + 50MP | 50MP Front Camera,59999.0,Dimensity 7300 Energy Processor,12.0,256.0,OPPO,Android
"OPPO Reno13 Pro 5G (Mist Lavender, 512 GB)",54999.0,9.0,5800 mAh Battery,17.35 cm (6.83 inch) Display,519.0,85.0,50MP + 50MP + 8MP | 50MP Front Camera,60999.0,Dimensity 8350 Processor,12.0,512.0,OPPO,Android
"OPPO F21SPRO (Orange, 128 GB)",17706.0,36.0,4500 mAh Battery,16.33 cm (6.43 inch) Display,116.0,3.0,64MP + 2MP | 32MP + 2MP Dual Front Camera,27999.0,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,8.0,128.0,OPPO,Android
"OPPO Reno13 Pro 5G (Mist Lavender, 256 GB)",49999.0,9.0,5800 mAh Battery,17.35 cm (6.83 inch) Display,519.0,85.0,50MP + 50MP + 8MP | 50MP Front Camera,54999.0,Dimensity 8350 Processor,12.0,256.0,OPPO,Android
"OPPO A3 5G (Ocean Blue, 128 GB)",13999.0,30.0,5100 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,690.0,37.0,50MP Rear Camera,19999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO Reno 12 Pro 5G (Space Brown, 256 GB)",36999.0,31.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4492.0,372.0,50MP + 8MP + 50MP | 50MP Front Camera,53999.0,Dimensity 7300 Energy Processor,12.0,256.0,OPPO,Android
"OPPO Find X8 Pro 5G (Pearl White, 512 GB)",99999.0,9.0,5910 mAh Battery,17.22 cm (6.78 inch) Full HD+ AMOLED Display,54.0,13.0,50MP + 50MP + 50MP + 50MP | 32MP Front Camera,109999.0,Dimensity 9400 Processor,16.0,512.0,OPPO,Android
"OPPO Reno8T 5G (Midnight Black, 128 GB)",38999.0,24.0,4800 mAh Lithium-ion Polymer Battery,17.02 cm (6.7 inch) Full HD+ Display,17762.0,1463.0,108MP + 2MP + 2MP | 32MP Front Camera,17999.0,Qualcomm Snapdragon 695 Processor,8.0,128.0,OPPO,Android
"OPPO A59 5G (Starry Black, 128 GB)",13500.0,25.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,1205.0,58.0,13MP + 2MP | 8MP Front Camera,38999.0,Dimensity 6020 Processor,4.0,128.0,OPPO,Android
"OPPO Reno10 5G (Ice Blue, 256 GB)",28990.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,43030.0,5020.0,64MP + 32MP + 8MP | 32MP Front Camera,43999.0,Mediatek Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO Reno 12 5G (Matte Brown, 256 GB)",32999.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1147.0,82.0,50MP + 8MP + 2MP | 32MP Front Camera,43999.0,Dimensity 7300 Energy Processor,8.0,256.0,OPPO,Android
"OPPO Reno12 5g (Sunset Peach, 256 GB)",32999.0,6.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1949.0,143.0,50MP + 50MP + 8MP + 2MP | 32MP + 32MP Dual Front Camera,20749.0,Dimensity 7300 Energy Processor,8.0,256.0,OPPO,Android
"OPPO A74 5G BLACK (Fluid Black, 128 GB)",19490.0,23.0,5000 mAh Battery,16.48 cm (6.49 inch) Display,1319.0,75.0,48MP + 2MP + 2MP | 8MP Front Camera,22999.0,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,6.0,128.0,OPPO,Android
"OPPO A77 (Sunset Orange, 128 GB)",17499.0,11.0,5000 mAh Lithium-ion Polymer Battery,16.66 cm (6.56 inch) HD+ Display,2588.0,147.0,50MP + 2MP | 8MP Front Camera,89999.0,Mediatek Helio G35 Processor,4.0,128.0,OPPO,Android
"OPPO A79 5G (Glowing Green, 128 GB)",79999.0,25.0,5000 mAh Lithium Polymer Battery,17.07 cm (6.72 inch) Full HD+ Display,43.0,9.0,"Rear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera",15999.0,Mediatek Dimensity 6020 Processor,8.0,128.0,OPPO,Android
"OPPO Find X8 5G (Space Black, 512 GB)",11999.0,31.0,5630 mAh Battery,16.74 cm (6.59 inch) Full HD+ AMOLED Display,4492.0,372.0,50MP + 50MP + 50MP | 32MP Front Camera,53999.0,Dimensity 9400 Processor,16.0,512.0,OPPO,Android
"OPPO A57 4g (Green, 64 GB)",36999.0,27.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,2641.0,133.0,13MP + 2MP | 8MP Front Camera,19999.0,MediaTek Helio G35 Processor,4.0,64.0,OPPO,Android
"OPPO Reno 12 Pro 5G (Sunset Gold, 256 GB)",14499.0,9.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,54.0,13.0,50MP + 8MP + 50MP | 50MP Front Camera,109999.0,Dimensity 7300 Energy Processor,12.0,256.0,OPPO,Android
"OPPO A59 5G (Starry Black, 128 GB)",99999.0,17.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,2588.0,147.0,13MP + 2MP | 8MP Front Camera,22999.0,Dimensity 6020 Processor,6.0,128.0,OPPO,Android
"OPPO Find X8 Pro 5G (Space Black, 512 GB)",18999.0,30.0,5910 mAh Battery,17.22 cm (6.78 inch) Full HD+ AMOLED Display,39078.0,4660.0,50MP + 50MP + 50MP + 50MP | 32MP Front Camera,38999.0,Dimensity 9400 Processor,16.0,512.0,OPPO,Android
"OPPO A79 5G (Mystery Black, 128 GB)",26999.0,26.0,5000 mAh Lithium Polymer Battery,17.07 cm (6.72 inch) Full HD+ Display,4492.0,372.0,"Rear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera | 8MP Front Camera",55999.0,Mediatek Dimensity 6020 Processor,8.0,128.0,OPPO,Android
"OPPO Reno8 5G (Shimmer Black, 128 GB)",40999.0,24.0,4500 mAh Lithium-ion Polymer Battery,16.33 cm (6.43 inch) Full HD Display,2641.0,133.0,50MP + 8MP + 2MP | 32MP Front Camera,18999.0,Mediatek Dimensity 1300 Processor,8.0,128.0,OPPO,Android
"OPPO Reno11 5G (Rock Grey, 128 GB)",27999.0,28.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,11330.0,1060.0,50MP + 8MP + 32MP | 32MP Front Camera,38999.0,Mediatek Dimensity 7050 Processor,8.0,128.0,OPPO,Android
"OPPO Reno10 Pro+ 5G (Silvery Grey, 256 GB)",54999.0,8.0,4700 mAh Battery,17.12 cm (6.74 inch) Full HD+ Display,2393.0,418.0,50MP + 64MP + 8MP | 32MP Front Camera,59999.0,Snapdragon 8+ Gen 1 Processor,12.0,256.0,OPPO,Android
"OPPO A78 5G (Glowing Blue, 128 GB)",17998.0,18.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,7732.0,474.0,50MP + 2MP | 8MP Front Camera,21999.0,6833 Processor,8.0,128.0,OPPO,Android
"OPPO A18 (Glowing Blue, 64 GB)",23999.0,17.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,1705.0,78.0,8MP + 2MP | 5MP Front Camera,28999.0,Helio G85 Processor,4.0,64.0,OPPO,Android
"OPPO A38 (Glowing Gold, 128 GB)",27525.0,29.0,5000 mAh Battery,16.66 cm (6.56 inch) Full HD+ Display,1862.0,77.0,50MP + 50MP | 5MP + 2MP Dual Front Camera,38999.0,Helio G70 (MT6769) Processor,4.0,128.0,OPPO,Android
"OPPO F25 Pro 5G (Coral Purple, 128 GB)",9499.0,40.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,6522.0,485.0,64MP + 8MP + 2MP | 32MP Front Camera,15999.0,Dimensity 7050 Processor,8.0,128.0,OPPO,Android
"OPPO Reno8 5G (Shimmer Gold, 128 GB)",9499.0,40.0,4500 mAh Lithium-ion Polymer Battery,16.33 cm (6.43 inch) Full HD Display,39078.0,4660.0,50MP + 8MP + 2MP | 32MP Front Camera,15999.0,Mediatek Dimensity 1300 Processor,8.0,128.0,OPPO,Android
"OPPO A18 (Glowing Black, 128 GB)",31999.0,43.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,1705.0,78.0,8MP + 2MP | 5MP Front Camera,31999.0,Helio G85 Processor,4.0,128.0,OPPO,Android
"OPPO A18 (Glowing Blue, 128 GB)",17999.0,15.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,1705.0,78.0,8MP + 2MP | 5MP Front Camera,18999.0,Helio G85 Processor,4.0,128.0,OPPO,Android
"OPPO F21s Pro 5G (Dawnlight Gold, 128 GB)",15999.0,48.0,4500 mAh Battery,16.33 cm (6.43 inch) Full HD+ E3 Super AMOLED Display,1952.0,112.0,64MP + 64MP + 2MP + 2MP | 32MP + 16MP Dual Front Camera,32990.0,12 months,8.0,128.0,OPPO,Android
"OPPO F21s Pro 5G (Starlight Black, 128 GB)",16999.0,30.0,4500 mAh Battery,16.33 cm (6.43 inch) Full HD+ E3 Super AMOLED Display,1952.0,112.0,64MP + 2MP + 2MP | 16MP + 2MP Dual Front Camera,22999.0,Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor,8.0,128.0,OPPO,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 256 GB)",16099.0,23.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,17459.0,789.0,32MP + 2MP | 8MP Front Camera,14999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO Reno2 Z (Sky, White, 256 GB)",11499.0,16.0,4000 mAh Battery,16.59 cm (6.53 inch) Full HD+ Display,5164.0,552.0,48MP + 8MP + 2MP + 2MP,24999.0,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,8.0,256.0,OPPO,Android
"OPPO A78 (Aqua Green, 128 GB)",38999.0,33.0,5000 mAh Battery,16.33 cm (6.43 inch) Full HD+ AMOLED Display,1108.0,71.0,50MP + 2MP | 8MP Front Camera,44999.0,Snapdragon 680 Processor,8.0,128.0,OPPO,Android
"OPPO A3x 5G (Starlight White, 64 GB)",20999.0,7.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,1785.0,77.0,8MP Rear Camera | 5MP Front Camera,13999.0,Dimensity 6300 Processor,4.0,64.0,OPPO,Android
"OPPO A78 (Mist Black, 128 GB)",29999.0,31.0,5000 mAh Battery,16.33 cm (6.43 inch) Full HD+ AMOLED Display,1108.0,71.0,50MP + 2MP | 8MP Front Camera,28999.0,Snapdragon 680 Processor,8.0,128.0,OPPO,Android
"OPPO Reno10 5G (Silvery Grey, 256 GB)",12999.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,43030.0,5020.0,64MP + 32MP + 8MP | 32MP Front Camera,19999.0,Mediatek Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO F27 5G (Emerald Green, 256 GB)",19999.0,36.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 50MP + 2MP | 32MP + 32MP Dual Front Camera,14999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO F27 5G (Emerald Green, 256 GB)",20999.0,16.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 50MP + 2MP | 32MP + 32MP Dual Front Camera,24999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO F21 Pro (Sunset Orange, 128 GB)",20999.0,25.0,4500 mAh Battery,16.33 cm (6.43 inch) Display,6617.0,450.0,64MP Rear Camera | 32MP Front Camera,27999.0,12 months,8.0,128.0,OPPO,Android
"OPPO A3 5G (Ocean Blue, 128 GB)",14999.0,25.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,690.0,37.0,50MP Rear Camera | 5MP Front Camera,19999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO A78 5G (Aqua Green, 128 GB)",15999.0,27.0,5000 mAh Battery,16.66 cm (6.56 inch) Display,7732.0,474.0,50MP Rear Camera,21999.0,1 Year For Handset 6 Months For Accessories,8.0,128.0,OPPO,Android
"OPPO Find N2 Flip (Astral Black, 256 GB)",89999.0,10.0,4300 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,326.0,43.0,50MP + 8MP | 32MP Front Camera,99999.0,Mediatek Dimensity 9000+ Processor,8.0,256.0,OPPO,Android
"OPPO F23 5G (Bold Gold, 256 GB)",22999.0,20.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,1936.0,139.0,64MP + 2MP + 2MP | 32MP Front Camera,28999.0,Snapdragon 695 Processor,8.0,256.0,OPPO,Android
"OPPO Reno11 5G (Rock Grey, 256 GB)",29999.0,26.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,11330.0,1060.0,50MP + 8MP + 32MP | 32MP Front Camera,40999.0,Mediatek Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO A3s (Nebula Red, 64 GB)",12999.0,7.0,5100 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,17882.0,1354.0,13MP + 50MP + 8MP | 5MP + 5MP Dual Front Camera,13999.0,6s 4G Gen1 Processor,4.0,64.0,OPPO,Android
"OPPO F25 Pro 5G (Lava Red, 256 GB)",25999.0,16.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,6522.0,485.0,64MP + 8MP + 2MP | 32MP Front Camera,30999.0,Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO F25 Pro 5G (Ocean Blue, 256 GB)",25999.0,16.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,6522.0,485.0,64MP + 8MP + 2MP | 32MP Front Camera,30999.0,Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO F21 Pro 5G (Cosmic Black, 128 GB)",25999.0,18.0,4500 mAh Battery,16.33 cm (6.43 inch) Display,1132.0,96.0,64MP Rear Camera | 16MP Front Camera,31999.0,12 months,8.0,128.0,OPPO,Android
"OPPO F21 Pro 5G (Rainbow Spectrum, 128 GB)",25999.0,18.0,4500 mAh Battery,16.33 cm (6.43 inch) Display,1132.0,96.0,16MP Rear Camera,31999.0,12 months,8.0,128.0,OPPO,Android
"OPPO F21s Pro (Starlight Black, 128 GB)",21999.0,21.0,4500 mAh Battery,16.33 cm (6.43 inch) Full HD+ Display,1656.0,103.0,64MP + 2MP + 2MP | 32MP Front Camera,27999.0,Snapdragon 680 Processor,8.0,128.0,OPPO,Android
"OPPO Find N3 Flip (Cream Gold, 256 GB)",74999.0,25.0,4300 mAh Battery,17.27 cm (6.8 inch) Full HD Display,537.0,63.0,50MP + 48MP + 32MP | 32MP Front Camera,99999.0,Mediatek Dimensity 9200 Processor,12.0,256.0,OPPO,Android
"OPPO Find N3 Flip (Sleek Black, 256 GB)",74999.0,25.0,4300 mAh Battery,17.27 cm (6.8 inch) Full HD Display,537.0,63.0,50MP + 48MP + 32MP | 32MP Front Camera,99999.0,Mediatek Dimensity 9200 Processor,12.0,256.0,OPPO,Android
"OPPO Find N2 Flip (Moonlit Purple, 256 GB)",49999.0,50.0,4300 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,326.0,43.0,50MP + 8MP | 32MP Front Camera,99999.0,Mediatek Dimensity 9000+ Processor,8.0,256.0,OPPO,Android
"OPPO A55 (Rainbow Blue, 128 GB)",18989.0,5.0,5000 mAh Lithium-ion Polymer Battery,16.54 cm (6.51 inch) HD+ Display,1497.0,103.0,50MP + 2MP + 2MP | 16MP Front Camera,18990.0,MediaTek Helio G35 Processor,4.0,128.0,OPPO,Android
"OPPO A38 (Glowing Black, 128 GB)",15999.0,2.0,5000 mAh Battery,16.66 cm (6.56 inch) Full HD+ Display,1862.0,77.0,50MP + 50MP | 5MP + 2MP Dual Front Camera,16999.0,Helio G70 (MT6769) Processor,4.0,128.0,OPPO,Android
"Apple iPhone 5s (Silver, 16 GB)",25000.0,8.0,Apple A7 64-bit processor and M7 Motion Co-processor,10.16 cm (4 inch) Retina Display,62684.0,7285.0,8MP Rear Camera | 1.2MP Front Camera,59900.0,Apple A7 64-bit processor and M7 Motion Co-processor,,16.0,Apple,Iphone
"Apple iPhone 8 (Silver, 64 GB)",39900.0,8.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",11.94 cm (4.7 inch) Retina HD Display,11369.0,801.0,12MP Rear Camera | 7MP Front Camera,59900.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",,64.0,Apple,Iphone
"Apple iPhone XS (Gold, 256 GB)",103900.0,6.0,A12 Bionic Chip Processor,14.73 cm (5.8 inch) Super Retina HD Display,11938.0,866.0,12MP + 12MP | 7MP Front Camera,79900.0,A12 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone XS Max (Space Grey, 64 GB)",109900.0,8.0,A12 Bionic Chip Processor,16.51 cm (6.5 inch) Super Retina HD Display,1451.0,146.0,12MP + 12MP | 7MP Front Camera,29990.0,A12 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone 13 (Starlight, 256 GB)",54999.0,8.0,A15 Bionic Chip Processor,15.49 cm (6.1 inch) Super Retina XDR Display,287746.0,13785.0,12MP + 12MP | 12MP Front Camera,59900.0,A15 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 12 mini (Red, 256 GB)",74900.0,13.0,A14 Bionic Chip with Next Generation Neural Engine Processor,13.72 cm (5.4 inch) Super Retina XDR Display,130710.0,10188.0,12MP + 12MP | 12MP Front Camera,52900.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,256.0,Apple,Iphone
"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)",45499.0,6.0,A12 Bionic Chip Processor,15.49 cm (6.1 inch) Display,100909.0,8480.0,12MP Rear Camera | 7MP Front Camera,79900.0,A12 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 11 Pro (Midnight Green, 64 GB)",106600.0,13.0,A13 Bionic Chip Processor,14.73 cm (5.8 inch) Super Retina XDR Display,8694.0,621.0,12MP + 12MP + 12MP | 12MP Front Camera,74900.0,A13 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)",91900.0,2.0,A12 Bionic Chip Processor,15.49 cm (6.1 inch) Display,100909.0,8480.0,12MP Rear Camera | 7MP Front Camera,49900.0,A12 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone XS (Gold, 64 GB)",89900.0,8.0,A12 Bionic Chip Processor,14.73 cm (5.8 inch) Super Retina HD Display,11938.0,866.0,12MP + 12MP | 7MP Front Camera,59900.0,A12 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone SE 3rd Gen (Starlight, 128 GB)",52600.0,2.0,"A15 Bionic Chip, 6 Core Processor Processor",11.94 cm (4.7 inch) Retina HD Display,1417.0,139.0,12MP Rear Camera | 7MP Front Camera,49900.0,"A15 Bionic Chip, 6 Core Processor Processor",,128.0,Apple,Iphone
"Apple iPhone 12 (Black, 64 GB)",48900.0,7.0,A14 Bionic Chip with Next Generation Neural Engine Processor,15.49 cm (6.1 inch) Super Retina XDR Display,212000.0,13929.0,12MP + 12MP | 12MP Front Camera,92000.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,64.0,Apple,Iphone
"Apple iPhone 14 Plus (Blue, 256 GB)",79900.0,8.0,"A15 Bionic Chip, 6 Core Processor Processor",17.02 cm (6.7 inch) Super Retina XDR Display,85263.0,4752.0,12MP + 12MP | 12MP Front Camera,59900.0,"A15 Bionic Chip, 6 Core Processor Processor",,256.0,Apple,Iphone
"Apple iPhone 14 Plus (Blue, 128 GB)",69900.0,7.0,"A15 Bionic Chip, 6 Core Processor Processor",17.02 cm (6.7 inch) Super Retina XDR Display,85263.0,4752.0,12MP + 12MP | 12MP Front Camera,69900.0,"A15 Bionic Chip, 6 Core Processor Processor",,128.0,Apple,Iphone
"Apple iPhone 14 (Blue, 128 GB)",54999.0,2.0,"A15 Bionic Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,310216.0,11674.0,12MP + 12MP | 12MP Front Camera,49900.0,"A15 Bionic Chip, 6 Core Processor Processor",,128.0,Apple,Iphone
"Apple iPhone 15 (Yellow, 128 GB)",64999.0,38.0,"A16 Bionic Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,246841.0,8980.0,48MP + 12MP | 12MP Front Camera,80730.0,"A16 Bionic Chip, 6 Core Processor Processor",,128.0,Apple,Iphone
"Apple iPhone 12 (Blue, 64 GB)",48900.0,2.0,A14 Bionic Chip with Next Generation Neural Engine Processor,15.49 cm (6.1 inch) Super Retina XDR Display,212000.0,13929.0,12MP + 12MP | 12MP Front Camera,49900.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,64.0,Apple,Iphone
"Apple iPhone 8 Plus (Silver, 256 GB)",84900.0,7.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",13.97 cm (5.5 inch) Retina HD Display,3428.0,354.0,12MP + 12MP | 7MP Front Camera,69900.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",,256.0,Apple,Iphone
